title,creator,description,date,date_is_approximate,subject-lcsh,subject,relation,contributing_institution,publisher_digital,digital_collection_website,source,identifier,publisher,format_original,type,format,digitization_specifications,rights,rightsstatement,language,date_digital,coverage,idaho_county,latitude,longitude,cdm_url,cdmid,objectid,timelinejs,display_template,filename,object_location,image_small,image_thumb,errors
Dworshak Dam Project 105 (spillway),"Curtis, Albert B. (Albert Bruce), 1903-1985",Photograph showing part of spillway and trestle work on too laying concrete.,1972,,"Curtis, Bert, 1903-1985; Idaho -- Dworshak Reservoir; Dworshak Dam (Idaho);",dworshak dam project; dam; construction; spillway; trestle; concrete,PG 13,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,13-00856,,color photograph,Image;StillImage,image/jpeg,JPEG displayed. Individual images saved as 800 dpi TIFFs for archival purposes.,"Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011,Dworshak Dam (Idaho),Clearwater County,46.515758,-116.298196,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/592,592,dworshak592,,image,dworshak592.jpg,https://objects.lib.uidaho.edu/dworshak/dworshak592.jpg,https://objects.lib.uidaho.edu/dworshak/small/dworshak592_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak592_th.jpg,
"Potlatch Forests, Inc 1 (Board of Directors)","Curtis, Albert B. (Albert Bruce), 1903-1985","Photograph of the Potlatch Forests, Inc., Board of Directors visiting the Dworshak Dam site to study it's impact.",1964,,"Curtis, Bert, 1903-1985; Idaho -- Dworshak Reservoir; Dworshak Dam (Idaho);",dworshak dam project; men; potlatch forests incorporated; board of directors; impact study,PG 13,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,13-02065,,black and white photograph,Image;StillImage,image/jpeg,JPEG displayed. Individual images saved as 800 dpi TIFFs for archival purposes.,"Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011,Dworshak Dam (Idaho),Clearwater County,46.515758,-116.298196,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/593,593,dworshak593,,image,dworshak593.jpg,https://objects.lib.uidaho.edu/dworshak/dworshak593.jpg,https://objects.lib.uidaho.edu/dworshak/small/dworshak593_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak593_th.jpg,
Dworshak Dam Project 107 (Brush Rake),"Curtis, Albert B. (Albert Bruce), 1903-1985",Photograph of a brush rake fitted to a bulldozer.  This is the exact kind of rake worked out by CTPA and used for piling log slash.  The contractor here adapted his for larger equipment.,1964,,"Curtis, Bert, 1903-1985; Idaho -- Dworshak Reservoir; Dworshak Dam (Idaho);",dworshak dam project; machinery; land clearing; pool area; bulldozer; brush rake; contractors,PG 13,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,13-03138,,black and white photograph,Image;StillImage,image/jpeg,JPEG displayed. Individual images saved as 800 dpi TIFFs for archival purposes.,"Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/594,594,dworshak594,,image,dworshak594.jpg,https://objects.lib.uidaho.edu/dworshak/dworshak594.jpg,https://objects.lib.uidaho.edu/dworshak/small/dworshak594_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak594_th.jpg,
Dworshak Dam Project 108 (cleared area),"Curtis, Albert B. (Albert Bruce), 1903-1985",Photograph of the site area being cleared.  On the very top side of clearing is an access road for getting back and forth.  The hills are a little steep for getting up and down except with a tractor.,1964,,"Curtis, Bert, 1903-1985; Idaho -- Dworshak Reservoir; Dworshak Dam (Idaho);",dworshak dam project; roads; land clearing,PG 13,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,13-03140,,black and white photograph,Image;StillImage,image/jpeg,JPEG displayed. Individual images saved as 800 dpi TIFFs for archival purposes.,"Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/595,595,dworshak595,,image,dworshak595.jpg,https://objects.lib.uidaho.edu/dworshak/dworshak595.jpg,https://objects.lib.uidaho.edu/dworshak/small/dworshak595_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak595_th.jpg,
Dworshak Dam Project 106 (pool area),"Curtis, Albert B. (Albert Bruce), 1903-1985",Photograph of the very start of land clearing for pool area.,1964,,"Curtis, Bert, 1903-1985; Idaho -- Dworshak Reservoir; Dworshak Dam (Idaho);",dworshak dam project; roads; land clearing; pool area,PG 13,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,13-03089,,black and white photograph,Image;StillImage,image/jpeg,JPEG displayed. Individual images saved as 800 dpi TIFFs for archival purposes.,"Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/596,596,dworshak596,,image,dworshak596.jpg,https://objects.lib.uidaho.edu/dworshak/dworshak596.jpg,https://objects.lib.uidaho.edu/dworshak/small/dworshak596_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak596_th.jpg,
Dworshak Dam Project 109 (cleared area),"Curtis, Albert B. (Albert Bruce), 1903-1985","Photograph of Elk Creek.  This area being cleared is about 12 miles up the North Fork of Clearwater River.  The Association had an inspector on the job to see that all fire laws were respected, made safety inspection, ect.  The Army Corps of Engineers paid for inspectors and patrols.  Ralph Space was one of the inspectors.",1964,,"Curtis, Bert, 1903-1985; Idaho -- Dworshak Reservoir; Dworshak Dam (Idaho);",dworshak dam project; forests; land clearing; elk creek; clearwater river,PG 13,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,13-03141,,black and white photograph,Image;StillImage,image/jpeg,JPEG displayed. Individual images saved as 800 dpi TIFFs for archival purposes.,"Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/597,597,dworshak597,,image,dworshak597.jpg,https://objects.lib.uidaho.edu/dworshak/dworshak597.jpg,https://objects.lib.uidaho.edu/dworshak/small/dworshak597_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak597_th.jpg,
Dworshak Dam Project 110 (cleared area),"Curtis, Albert B. (Albert Bruce), 1903-1985",Photograph of clearing at the site to prepare for construction.  On top side you see fine new Army road completed into top of dam site and lower along the lower side of photo you see the original old road that went up the river.  It now goes to the base of the dam.  All material was taken from the site down to 2' in diameter and 2-3 ft. long.  Had to be burned or removed from area.,1964,,"Curtis, Bert, 1903-1985; Idaho -- Dworshak Reservoir; Dworshak Dam (Idaho);",dworshak dam project; forests; land clearing; roads,PG 13,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,13-03142,,black and white photograph,Image;StillImage,image/jpeg,JPEG displayed. Individual images saved as 800 dpi TIFFs for archival purposes.,"Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/598,598,dworshak598,,image,dworshak598.jpg,https://objects.lib.uidaho.edu/dworshak/dworshak598.jpg,https://objects.lib.uidaho.edu/dworshak/small/dworshak598_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak598_th.jpg,
Dworshak Dam Project 111 (cleared area),"Curtis, Albert B. (Albert Bruce), 1903-1985",Photograph of clearing the site.,1964,,"Curtis, Bert, 1903-1985; Idaho -- Dworshak Reservoir; Dworshak Dam (Idaho);",dworshak dam project; forests; roads; land clearing,PG 13,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,13-03143,,black and white photograph,Image;StillImage,image/jpeg,JPEG displayed. Individual images saved as 800 dpi TIFFs for archival purposes.,"Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/599,599,dworshak599,,image,dworshak599.jpg,https://objects.lib.uidaho.edu/dworshak/dworshak599.jpg,https://objects.lib.uidaho.edu/dworshak/small/dworshak599_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak599_th.jpg,
Dworshak Dam Project 112 (cleared area),"Curtis, Albert B. (Albert Bruce), 1903-1985",Photograph of clearing work at the site.  A machine can be seen going up the steep hillside.  The little piles of refuse will be burned.  First all merchantable timber was removed.,1964,,"Curtis, Bert, 1903-1985; Idaho -- Dworshak Reservoir; Dworshak Dam (Idaho);",dworshak dam project; machinery; land clearing,PG 13,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,13-03144,,black and white photograph,Image;StillImage,image/jpeg,JPEG displayed. Individual images saved as 800 dpi TIFFs for archival purposes.,"Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/600,600,dworshak600,,image,dworshak600.jpg,https://objects.lib.uidaho.edu/dworshak/dworshak600.jpg,https://objects.lib.uidaho.edu/dworshak/small/dworshak600_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak600_th.jpg,
Dworshak Dam Project 113 (cleared area),"Curtis, Albert B. (Albert Bruce), 1903-1985",Photograph of clearing at the site.  Upper center you will note sort of a clearing belt.  Below this belt all merchantable timber was removed to about 200 ft. down in elevation.  Below that point growing trees were left since they will always be under water.  All material that floats is taken out for burning.,1964,,"Curtis, Bert, 1903-1985; Idaho -- Dworshak Reservoir; Dworshak Dam (Idaho);",dworshak dam project; forests; land clearing,PG 13,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,13-03145,,black and white photograph,Image;StillImage,image/jpeg,JPEG displayed. Individual images saved as 800 dpi TIFFs for archival purposes.,"Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/601,601,dworshak601,,image,dworshak601.jpg,https://objects.lib.uidaho.edu/dworshak/dworshak601.jpg,https://objects.lib.uidaho.edu/dworshak/small/dworshak601_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak601_th.jpg,
"Potlatch Forests, Inc 2 (Board of Directors)","Curtis, Albert B. (Albert Bruce), 1903-1985","Photograph of the Potlatch Forests, Inc., Board of Directors group at Dworshak dam site.",1964,,"Curtis, Bert, 1903-1985; Idaho -- Dworshak Reservoir; Dworshak Dam (Idaho);",dworshak dam project; transportation; potlatch forests incorporated; board of directors,PG 13,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,13-03146,,black and white photograph,Image;StillImage,image/jpeg,JPEG displayed. Individual images saved as 800 dpi TIFFs for archival purposes.,"Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011,Dworshak Dam (Idaho),Clearwater County,46.515758,-116.298196,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/602,602,dworshak602,,image,dworshak602.jpg,https://objects.lib.uidaho.edu/dworshak/dworshak602.jpg,https://objects.lib.uidaho.edu/dworshak/small/dworshak602_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak602_th.jpg,
Dworshak Dam Project 114 (rock pit),"Curtis, Albert B. (Albert Bruce), 1903-1985","Photograph of the early work in the rock pit at the dam.  The heavy equipment doing the work are a large dump, a dozer and the big shovel.  This rock pit was opened up, granite, for fill material, the coffer dam and then the material to make concrete.",1965,,"Curtis, Bert, 1903-1985; Idaho -- Dworshak Reservoir; Dworshak Dam (Idaho);",dworshak dam project; machinery; heavy equipment; dump truck; bulldozer; shovel; granite; coffer dam; concrete,PG 13,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",http://www.lib.uidaho.edu/digital/dworshak/,MG 147,13-03295,,black and white photograph,Image;StillImage,image/jpeg,JPEG displayed. Individual images saved as 800 dpi TIFFs for archival purposes.,"Material produced by the United States Army Corp of Engineers and is in Public Domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu",https://creativecommons.org/publicdomain/mark/1.0/,eng,2011,Dworshak Dam (Idaho),Clearwater County,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/dworshak/id/603,603,dworshak603,,image,dworshak603.jpg,https://objects.lib.uidaho.edu/dworshak/dworshak603.jpg,https://objects.lib.uidaho.edu/dworshak/small/dworshak603_sm.jpg,https://objects.lib.uidaho.edu/dworshak/thumbs/dworshak603_th.jpg,
